index,source,label,score
68,human,0,-5.4953844079547824
69,human,0,-4.87521540010564
70,human,0,-6.093244770581691
71,human,0,-1.7476978104667147
72,human,0,-1.9268584606980028
73,human,0,-2.178538246805444
74,human,0,-8.84727626650625
75,human,0,-5.941545142444694
76,human,0,-4.794362928675657
77,human,0,-0.7285202909489213
78,human,0,-4.956587158939927
79,human,0,-1.339977498808984
80,human,0,-2.959919879808759
81,human,0,-7.07905074902118
82,human,0,-1.505894359968883
83,human,0,-3.9858095061446583
84,human,0,-5.392733120258624
85,human,0,-1.7048342490687274
86,human,0,-2.303750089398161
87,human,0,-7.028048554400014
88,human,0,-5.237313334145318
89,human,0,-0.4906025143263589
90,human,0,-6.1449196284845335
91,human,0,-1.163210786910662
92,human,0,-3.4268220105653175
93,human,0,-2.8985922988409567
94,human,0,-6.490961608198605
95,human,0,-5.39680798615923
96,human,0,-4.076687668254351
97,human,0,-2.937080971044478
98,human,0,-2.943722451359292
99,human,0,-4.422972919845302
100,human,0,0.24261932410911236
101,human,0,-2.1235661752066877
102,human,0,-2.600803457542927
103,human,0,-2.1283514146582774
104,human,0,-0.5029153599180513
105,human,0,-6.303492543107437
106,human,0,0.36203885043843975
107,human,0,-3.2393671539536473
108,human,0,-2.3788453624538
109,human,0,-1.5483946080170907
110,human,0,-1.7983966878288722
111,human,0,-4.7445926630060065
112,human,0,-3.358041259436249
113,human,0,-2.074680585115547
114,human,0,-5.25506103586393
115,human,0,-2.041805354534774
116,human,0,-1.8858317547617136
117,human,0,-4.323174096272055
118,human,0,-0.9792839802214103
119,human,0,-6.01626601151955
120,human,0,-2.8307413406776347
121,human,0,-2.819447798869859
122,human,0,-5.627003589140401
123,human,0,-3.366407597696329
124,human,0,-4.369838881004373
125,human,0,-5.380764123297357
126,human,0,-3.7350648023069217
127,human,0,-4.204580004309978
128,human,0,-5.69725080477998
129,human,0,-6.575373925441184
130,human,0,-2.468142802577213
131,human,0,-0.9785961703092217
132,human,0,-4.107532095892671
133,human,0,-5.850783799899924
134,human,0,-2.2541255113584837
135,human,0,-4.036281369646797
136,human,0,-4.9919897773993185
137,human,0,-0.14778764817260054
138,human,0,-5.427868570139564
139,human,0,-2.6159160788524916
140,human,0,-5.032090506955541
141,human,0,-6.3149591321132394
142,human,0,-7.885889784172399
143,human,0,-3.211948003462595
144,human,0,-6.351109381949586
145,human,0,-1.364931382441354
146,human,0,-2.490283703886037
147,human,0,-4.633157048296955
148,human,0,-1.9526731471211303
149,human,0,-4.426840765231944
150,human,0,-2.2820292051670465
151,human,0,-3.561777584426416
152,human,0,-3.102398234194866
153,human,0,-1.5548171891451898
154,human,0,-3.895795224894022
155,human,0,-2.8132641445127766
156,human,0,-1.3145436401157193
157,human,0,-4.129709383166046
158,human,0,-0.3801289486757162
159,human,0,-2.6971544113342523
160,human,0,-4.654860289598757
161,human,0,-2.783423860750089
162,human,0,-3.2743334740802537
163,human,0,-2.863439436375429
164,human,0,-4.393220668588112
165,human,0,0.9209233411275628
166,human,0,-1.5191021175102137
167,human,0,-4.302553993564274
168,human,0,-4.606947531553857
169,human,0,-4.40909397788608
170,human,0,-5.9043666978946945
171,human,0,-2.1206978937938357
172,human,0,-4.09154140825442
173,human,0,-2.241465862594605
174,human,0,-1.2422572298069343
175,human,0,-6.068742579505562
176,human,0,0.06768162956574453
177,human,0,-3.998276853572183
178,human,0,-0.947219710325788
179,human,0,-0.16841622192495054
180,human,0,-6.323220968653745
181,human,0,-6.995015125991072
182,human,0,-5.590204484116766
183,human,0,-3.037287143808001
184,human,0,-1.2409595899341979
185,human,0,-1.1251060938761794
186,human,0,-4.218473147484775
187,human,0,-2.5660140939784375
188,human,0,-4.074226999152358
189,human,0,-6.259475246411618
190,human,0,-5.3932958335793035
191,human,0,-6.5838665763027695
192,human,0,-5.5333627416006
193,human,0,-4.099128586878818
194,human,0,-0.2284302123995685
195,human,0,-1.1557603389759925
196,human,0,-2.1055663819654145
197,human,0,-3.3154773588092987
198,human,0,-4.020165810798368
199,human,0,-3.060791598128443
200,human,0,-3.7423210547962933
201,human,0,-3.7104150943820438
202,human,0,-3.32277909832208
203,human,0,-7.536595241471868
204,human,0,-1.9128765573453266
205,human,0,-3.6768529679274113
206,human,0,-5.804942118685414
207,human,0,-2.0136743219218456
208,human,0,-2.76094017653735
209,human,0,-7.028764738812665
210,human,0,-1.5787711398246647
211,human,0,-1.3919390962941611
212,human,0,-1.143753830612439
213,human,0,-0.46321601382649374
214,human,0,1.0664529656647936
215,human,0,-3.8535380725644814
216,human,0,-3.948991003088352
217,human,0,-1.018806318626629
218,human,0,-2.508761248575042
219,human,0,-7.2845633932117515
220,human,0,-5.059473830784906
221,human,0,-2.4782165634622055
222,human,0,-1.8095783217711832
223,human,0,-6.15952660780666
224,human,0,-4.586510321634316
225,human,0,1.3492850544349806
226,human,0,-4.577778771079375
227,human,0,-1.1289797891282871
228,human,0,-3.4601828707271
229,human,0,-5.925161992741629
230,human,0,-1.2478487468690014
231,human,0,-2.9669089207003005
232,human,0,-3.506555556226443
233,human,0,-2.6962084448012784
234,human,0,-4.933944055524995
235,human,0,-3.4418690253379536
236,human,0,0.861124280868574
237,human,0,-3.2769307079256267
238,human,0,-0.28121919698353187
239,human,0,-4.328521999444236
240,human,0,-6.3279730211760885
241,human,0,-3.113340540436746
242,human,0,-6.211117452761178
243,human,0,1.1353619211424928
244,human,0,-0.40899686981461025
245,human,0,-5.178699406963071
246,human,0,-6.888017122390815
247,human,0,0.5977610511330413
248,human,0,-4.334208959731491
249,human,0,-4.044181821968481
250,human,0,-4.259414249575434
251,human,0,-1.4017129184762598
252,human,0,-4.086396012038451
253,human,0,-2.4459588575774003
254,human,0,-1.6178770634644613
255,human,0,-4.991707635009673
256,human,0,-3.0782616773137295
257,human,0,-3.9798417069836933
258,human,0,-6.774231164964343
259,human,0,-2.436521940591946
260,human,0,-1.8044071724541153
261,human,0,-6.153564604497028
262,human,0,-4.431536127039607
263,human,0,-6.05528012120973
264,human,0,-1.6681967988810071
265,human,0,-2.492895070151776
266,human,0,-1.9368631199313198
267,human,0,-5.401822362495739
268,human,0,-2.931896392377232
269,human,0,-2.7523270383843434
270,human,0,-2.3149855698323307
271,human,0,-2.9136018512280795
272,human,0,-4.844153860347573
273,human,0,-5.009824640762396
274,human,0,-2.8251715058772793
275,human,0,-2.692283214854706
276,human,0,-0.4448809052596392
277,human,0,-4.475524964755881
278,human,0,-1.2829000956869319
279,human,0,-3.0318528441085464
280,human,0,-3.666607982879249
281,human,0,-4.133416867541561
282,human,0,-6.40500148988176
283,human,0,-0.6183172930507408
284,human,0,-5.434883862450503
285,human,0,-4.667105687177536
286,human,0,-2.2005646430300265
287,human,0,-4.008397499005639
288,human,0,-4.442756137882233
289,human,0,-0.24512235132083848
290,human,0,-1.4558229349460723
291,human,0,-3.1819262222054645
292,human,0,-1.2151482786610843
293,human,0,-1.9807281624663555
294,human,0,-7.492264307871526
295,human,0,-6.678682334663089
296,human,0,-1.3298251355985728
297,human,0,2.299029681265715
298,human,0,-1.8668635656810941
299,human,0,-3.993794233931163
300,human,0,-3.765279958260057
301,human,0,-2.204742089596772
302,human,0,-4.925228292292299
303,human,0,-2.7779204252611724
304,human,0,-0.5517437286796574
305,human,0,-0.9450005080057811
306,human,0,0.00022884627422814496
307,human,0,-4.4478726039782295
308,human,0,-2.076868407105998
309,human,0,-2.461918169809645
310,human,0,-2.792824817368724
311,human,0,-5.7530349377827115
312,human,0,-2.5727935619221527
313,human,0,-5.088976066543191
314,human,0,-3.2192926030819544
315,human,0,-0.20375938271708482
316,human,0,0.4602695834056585
317,human,0,-6.644336326506581
318,human,0,-1.4807846398887123
319,human,0,-4.004310852432612
320,human,0,-4.771313783613914
321,human,0,-3.6278647539311577
322,human,0,-4.156698426486598
323,human,0,-4.868084902213628
324,human,0,-4.245625397128652
325,human,0,-1.5010521326939363
326,human,0,-3.0494842681335284
327,human,0,-3.76952005426951
328,human,0,2.2859906514696227
329,human,0,-0.036540460971318245
330,human,0,-4.352571502543249
331,human,0,-0.9601757675714369
332,human,0,-5.0570410508957
333,human,0,-5.573490161343136
334,human,0,-7.5358672246092855
335,human,0,0.9068141321941843
336,human,0,0.2816499249583799
337,human,0,-5.686280858577343
338,human,0,-3.464427418695677
339,human,0,-3.80595555891883
340,human,0,-9.831397379859013
341,human,0,-2.754878181795196
342,human,0,-6.414858907568867
343,human,0,-6.4433243347131395
344,human,0,-2.4686076189781287
345,human,0,-6.669890137742392
346,human,0,-3.0833778523080517
347,human,0,-5.014808820257711
348,human,0,-6.463774620706619
349,human,0,-4.52021444221476
350,human,0,-4.310429915783601
351,human,0,-4.545209751907484
352,human,0,0.7352285759132074
353,human,0,-3.276346438430447
354,human,0,-4.069659150834776
355,human,0,-1.8876192896638606
356,human,0,-4.3303089784271105
357,human,0,-7.004665582706885
358,human,0,-6.2958584319934925
359,human,0,-4.364751603666141
360,human,0,-2.4794948978797975
361,human,0,1.9931651239366666
362,human,0,-2.7169530267223356
363,human,0,-2.906457523507705
364,human,0,-0.23579949237671116
365,human,0,-4.707711551203602
366,human,0,-5.462547769924777
367,human,0,-4.717848370150557
368,human,0,-2.0591575549012426
369,human,0,-2.3224706242351614
370,human,0,-3.161720606662767
371,human,0,-5.134902121819312
372,human,0,-5.132212832397835
373,human,0,-5.457744786708128
374,human,0,-2.957988524432585
375,human,0,-3.0366949064563005
376,human,0,1.7002177163883454
377,human,0,-6.4472077146612
378,human,0,-2.927091797779819
379,human,0,-4.691277112525235
380,human,0,0.5646342210660641
381,human,0,-0.5161096274775192
382,human,0,-4.1621171661027
383,human,0,-5.930988771255617
384,human,0,-4.6054241043619975
385,human,0,-2.919411448354802
386,human,0,-3.4746921930368506
387,human,0,2.1310935431183333
388,human,0,-1.919426624655943
389,human,0,-4.462431758399699
390,human,0,-5.031563489264123
391,human,0,-5.67702200544187
392,human,0,-0.9815068658743878
393,human,0,-2.321743818278006
394,human,0,-3.155461082003831
395,human,0,-1.1718694011474584
396,human,0,-5.164973700469545
397,human,0,-5.243930340286948
398,human,0,-0.5423561105705543
399,human,0,-1.4995013942074893
400,human,0,-3.371348720005484
401,human,0,-0.42529389662039563
402,human,0,-2.1940928813965854
403,human,0,1.361363589345089
404,human,0,-2.069924163944905
405,human,0,-4.36484661777061
406,human,0,-0.16021901873410527
407,human,0,-2.8862628713225296
408,human,0,-1.9009848979869421
409,human,0,-6.810856872665635
410,human,0,-5.012376917983925
411,human,0,-4.975579066602085
412,human,0,-1.6626044169829004
413,human,0,-5.109071971678622
414,human,0,-3.3415461977654055
415,human,0,-5.0739404181717624
416,human,0,-4.199876252896514
417,human,0,-6.432847709979123
418,human,0,-5.55126274037071
419,human,0,-3.478092585393979
420,human,0,-6.858709017109163
421,human,0,-3.069623862201489
422,gemma,1,2.1261549112754894
423,gemma,1,2.7522697250035333
424,gemma,1,2.1564280582068602
425,gemma,1,2.154166583181117
426,gemma,1,-1.2558264900311271
427,gemma,1,4.469568698069001
428,gemma,1,3.752173808999236
429,gemma,1,3.3411279712664834
430,gemma,1,4.263402958089856
431,gemma,1,3.820387378448164
432,gemma,1,4.843328999767012
433,gemma,1,0.6146843074592515
434,gemma,1,8.285139444619269
435,gemma,1,7.650543665736635
436,gemma,1,1.4709762672896054
437,gemma,1,8.578023524454466
438,gemma,1,4.437720211672437
439,gemma,1,2.6916493903607353
440,gemma,1,0.029632741964615128
441,gemma,1,2.1463536575565905
442,gemma,1,5.376547606030021
443,gemma,1,3.6913823766863474
444,gemma,1,-1.0210978785213558
445,gemma,1,3.295950840834972
446,gemma,1,2.786529424464019
447,gemma,1,3.8839688705717212
448,gemma,1,3.3229668060094735
449,gemma,1,7.016461739493462
450,gemma,1,3.3693147567541697
451,gemma,1,3.214522412631073
452,gemma,1,2.382996270259225
453,gemma,1,4.327862004698497
454,gemma,1,1.690134066648377
455,gemma,1,2.0212497125492277
456,gemma,1,0.7870109376861749
457,gemma,1,5.283549665359255
458,gemma,1,2.097717786364876
459,gemma,1,5.484893501275321
460,gemma,1,4.322791526987215
461,gemma,1,2.348631620544002
462,gemma,1,3.0376736452982023
463,gemma,1,1.717290524820056
464,gemma,1,3.0296652956529067
465,gemma,1,5.04044045539894
466,gemma,1,4.157255935045866
467,gemma,1,3.020027363884405
468,gemma,1,6.32674223302428
469,gemma,1,4.237857512061343
470,gemma,1,0.9770496136024494
471,gemma,1,6.483449277074358
472,gemma,1,4.272295629719046
473,gemma,1,4.022386926065641
474,gemma,1,3.548249855580654
475,gemma,1,0.8052419594786446
476,gemma,1,5.2490415318231225
477,gemma,1,3.8838630704342916
478,gemma,1,0.6181633999704391
479,gemma,1,5.428964118256257
480,gemma,1,1.1657306244610306
481,gemma,1,2.851081677892798
482,gemma,1,3.6537946213839887
483,gemma,1,0.663115652652686
484,gemma,1,1.1181695859996916
485,gemma,1,6.2037980476007295
486,gemma,1,4.029166606901782
487,gemma,1,2.691342289310322
488,gemma,1,1.5793328566198064
489,gemma,1,4.0772291527564875
490,gemma,1,3.6007671332290263
491,gemma,1,2.018504401060359
492,gemma,1,1.7001778811917452
493,gemma,1,1.1190316340770539
494,gemma,1,2.694927441521315
495,gemma,1,1.8729024654954913
496,gemma,1,2.1528827788187526
497,gemma,1,1.7446036221889663
498,gemma,1,0.4558682734531052
499,gemma,1,6.276700761511451
500,gemma,1,4.019630053725962
501,gemma,1,3.5714533298041253
502,gemma,1,1.0876318200721224
503,gemma,1,3.8783881007975674
504,gemma,1,0.8581296413998853
505,gemma,1,2.6108063469894693
506,gemma,1,5.781849191922257
507,gemma,1,2.770713916347111
508,gemma,1,2.475389735515576
509,gemma,1,4.14609683460526
510,gemma,1,1.0791531671890757
511,gemma,1,3.5473481870376697
512,gemma,1,4.41330863662585
513,gemma,1,0.03563333393081092
514,gemma,1,4.986561638407213
515,gemma,1,4.17476247738983
516,gemma,1,3.9999380484628397
517,gemma,1,5.745470712603197
518,gemma,1,2.665777246458833
519,gemma,1,1.2272834657106195
520,gemma,1,4.2321492619895515
521,gemma,1,3.848015074878995
522,gemma,1,3.9825973170429942
523,gemma,1,2.623974540644924
524,gemma,1,3.6549093079790893
525,gemma,1,1.369936055634981
526,gemma,1,3.500325391793525
527,gemma,1,4.206171907088205
528,gemma,1,4.695626411910807
529,gemma,1,4.349592155832374
530,gemma,1,2.715217295396362
531,gemma,1,6.5826114775091575
532,gemma,1,4.564022414050784
533,gemma,1,6.326681334997289
534,gemma,1,4.060497629741146
535,gemma,1,2.2426988023016845
536,gemma,1,3.929037115595842
537,gemma,1,2.333259623940102
538,gemma,1,3.3908594004316517
539,gemma,1,3.281842416708051
540,gemma,1,1.7695798739750774
541,gemma,1,2.4006065794203155
542,gemma,1,3.782753748241507
543,gemma,1,3.878197447525714
544,gemma,1,4.152481221098364
545,gemma,1,8.181438009397146
546,gemma,1,4.227260679208266
547,gemma,1,3.259783477907537
548,gemma,1,2.5281855448741286
549,gemma,1,1.0646683723668318
550,gemma,1,-0.13235289525903488
551,gemma,1,4.78277491042963
552,gemma,1,1.9151586842935404
553,gemma,1,5.854755631397923
554,gemma,1,2.4890254048755787
555,gemma,1,5.240664194215162
556,gemma,1,2.16190126515089
557,gemma,1,4.5198441931659055
558,gemma,1,1.4956736057377211
559,gemma,1,3.7160423437944723
560,gemma,1,0.6453362562504968
561,gemma,1,1.492617734145719
562,gemma,1,1.1573743361460076
563,gemma,1,0.512543980395732
564,gemma,1,2.637387745470525
565,gemma,1,7.308343467371275
566,gemma,1,2.3486140086305034
567,gemma,1,3.039834989251513
568,gemma,1,3.9482838418835544
569,gemma,1,2.498014696517759
570,gemma,1,1.471079536910657
571,gemma,1,5.238681882378293
572,gemma,1,4.383251780935817
573,gemma,1,0.8326012195012034
574,gemma,1,2.2467231339096174
575,gemma,1,5.409536136508436
576,gemma,1,5.798177838773528
577,gemma,1,6.144069402464856
578,gemma,1,3.457816808766524
579,gemma,1,1.876804253709499
580,gemma,1,4.390913695341483
581,gemma,1,5.1880348420422315
582,gemma,1,3.681249787633185
583,gemma,1,4.0207820460724015
584,gemma,1,3.7929295115417214
585,gemma,1,4.2357258359299355
586,gemma,1,5.358080560885291
587,gemma,1,1.6677195344605145
588,gemma,1,3.684399962370003
589,gemma,1,4.054683446059148
590,gemma,1,3.49780269920939
591,gemma,1,3.5772521134303887
592,gemma,1,5.605704111613306
593,gemma,1,1.5743981026802316
594,gemma,1,2.7314066573630367
595,gemma,1,2.5173149255954916
596,gemma,1,2.292619582690976
597,gemma,1,6.849386287739945
598,gemma,1,5.7030580240461575
599,gemma,1,3.7368760930507765
600,gemma,1,2.0391972462863746
601,gemma,1,4.907886600371507
602,gemma,1,6.259268746569768
603,gemma,1,5.141682410895987
604,gemma,1,2.1500175083237423
605,gemma,1,3.5017436249788103
606,gemma,1,3.097724731689578
607,gemma,1,3.739112697101574
608,gemma,1,6.131656259753008
609,gemma,1,3.7416837396202887
610,gemma,1,4.824973759949714
611,gemma,1,3.328834682005032
612,gemma,1,4.077119611065571
613,gemma,1,4.350957841817831
614,gemma,1,2.5709762728133887
615,gemma,1,2.494759003655414
616,gemma,1,5.014846965445056
617,gemma,1,8.114999502543016
618,gemma,1,2.988860985603366
619,gemma,1,6.701449820321567
620,gemma,1,2.8864731012223177
621,gemma,1,3.9077303335735416
622,gemma,1,2.351810403017736
623,gemma,1,4.110433111705131
624,gemma,1,2.1715609334962434
625,gemma,1,6.14460247695107
626,gemma,1,5.221871603381501
627,gemma,1,4.795867881477065
628,gemma,1,2.4698812161574226
629,gemma,1,3.230156266086217
630,gemma,1,3.0758688021861853
631,gemma,1,2.8155291062271828
632,gemma,1,2.9405714426442215
633,gemma,1,3.278269982207973
634,gemma,1,0.6323176212206596
635,gemma,1,2.552530555537478
636,gemma,1,2.791236038450397
637,gemma,1,-0.4019668879118403
638,gemma,1,3.3730277157438855
639,gemma,1,4.586618545050156
640,gemma,1,4.097828433015533
641,gemma,1,3.723840850679926
642,gemma,1,4.649154890508969
643,gemma,1,6.244900187106655
644,gemma,1,4.948070384656772
645,gemma,1,1.2309797529418143
646,gemma,1,3.5536239231344577
647,gemma,1,0.36428479003550984
648,gemma,1,2.0245791270285367
649,gemma,1,5.885605821992657
650,gemma,1,3.191744987802192
651,gemma,1,1.3103467407649216
652,gemma,1,3.7919031815863007
653,gemma,1,-0.1483579950563986
654,gemma,1,1.2084406117546005
655,gemma,1,4.541345380565476
656,gemma,1,2.351584007408168
657,gemma,1,0.5987048935750916
658,gemma,1,5.153818459220149
659,gemma,1,0.9428073251424103
660,gemma,1,4.785353832528688
661,gemma,1,4.112877611641714
662,gemma,1,4.825944492867928
663,gemma,1,1.4629348820959855
664,gemma,1,2.542668484972411
665,gemma,1,2.3036748786323114
666,gemma,1,1.8802030683663813
667,gemma,1,1.567483378908085
668,gemma,1,3.7629886451402927
669,gemma,1,3.5975073648992755
670,gemma,1,3.8283496912783757
671,gemma,1,3.6886685636080414
672,gemma,1,4.210564000760646
673,gemma,1,4.712204908843182
674,gemma,1,3.198519224774062
675,gemma,1,1.4829366955170684
676,gemma,1,5.236411284151876
677,gemma,1,4.709624133491525
678,gemma,1,4.28205052606744
679,gemma,1,1.7326101213564482
680,gemma,1,0.1881436402072148
681,gemma,1,2.5683283533677534
682,gemma,1,4.423090786597511
683,gemma,1,7.207803470192506
684,gemma,1,2.0634700147801333
685,gemma,1,1.704665777617747
686,gemma,1,2.589362033750538
687,gemma,1,3.394552885249504
688,gemma,1,3.844838254208074
689,gemma,1,6.602184748266728
690,gemma,1,6.1259568296114555
691,gemma,1,5.488732562178628
692,gemma,1,5.192465497070421
693,gemma,1,2.799750908695898
694,gemma,1,4.218667605095199
695,gemma,1,4.252972990615344
696,gemma,1,4.423881410192392
697,gemma,1,5.970177133097913
698,gemma,1,2.551965137330795
699,gemma,1,6.92703453133603
700,gemma,1,5.1619822782033715
701,gemma,1,4.477101076771925
702,gemma,1,5.956882028487504
703,gemma,1,4.79124080459739
704,gemma,1,1.5300512744040236
705,gemma,1,1.1739107901044386
706,gemma,1,-0.6875208809716149
707,gemma,1,5.076144190051554
708,gemma,1,5.745693022166217
709,gemma,1,3.2876509394313547
710,gemma,1,-0.09164230227078743
711,gemma,1,0.6661693493704933
712,gemma,1,3.8889071254391294
713,gemma,1,6.743307704503383
714,gemma,1,3.8323711073318703
715,gemma,1,5.267797789011279
716,gemma,1,2.29584489771174
717,gemma,1,2.757208209872733
718,gemma,1,3.0425972138993216
719,gemma,1,5.42242570194073
720,gemma,1,2.187592412745623
721,gemma,1,1.286911266795481
722,gemma,1,4.831625947979532
723,gemma,1,2.068006717255352
724,gemma,1,4.419117138370561
725,gemma,1,2.8305032947721194
726,gemma,1,2.7061446415846047
727,gemma,1,6.14748992867494
728,gemma,1,6.013104126766221
729,gemma,1,4.004690804524719
730,gemma,1,1.623699429808071
731,gemma,1,-0.07716990613980343
732,gemma,1,1.9655081493190352
733,gemma,1,3.3231187651434824
734,gemma,1,3.280111277366512
735,gemma,1,3.7390023222581465
736,gemma,1,3.4109275827582404
737,gemma,1,-1.8919783474844631
738,gemma,1,5.180208518049566
739,gemma,1,1.2618427882403445
740,gemma,1,-0.37308565670847316
741,gemma,1,1.8265485694900985
742,gemma,1,1.6815027474588315
743,gemma,1,3.5183962630192154
744,gemma,1,4.159399107340233
745,gemma,1,3.3888385692382688
746,gemma,1,2.9159377672280375
747,gemma,1,2.912763736857667
748,gemma,1,1.2624049605751595
749,gemma,1,0.15463335854029525
750,gemma,1,5.291749745549335
751,gemma,1,1.3758075303788124
752,gemma,1,3.3333232785780806
753,gemma,1,5.828912515414126
754,gemma,1,4.3532692464602505
755,gemma,1,1.3676030592011779
756,gemma,1,3.9424084675966165
757,gemma,1,2.6106338195303733
758,gemma,1,3.370638901036166
759,gemma,1,4.660498176625289
760,gemma,1,2.1988422787413753
761,gemma,1,3.0631897638772547
762,gemma,1,4.1143883416433304
763,gemma,1,5.0657041675287875
764,gemma,1,1.592988849115776
765,gemma,1,1.0368398439743054
766,gemma,1,1.8704822759105384
767,gemma,1,4.8994368488026865
768,gemma,1,3.6624769492466034
769,gemma,1,2.557639394003055
770,gemma,1,4.195029441385696
771,gemma,1,2.671355551321018
772,gemma,1,2.583298755527642
773,gemma,1,3.589038519386813
774,gemma,1,3.212620970580186
775,gemma,1,0.4804048525356168
776,gemma,1,2.5649363486832897
777,gemma,1,4.3045271085685535
778,gemma,1,3.8500058648792765
779,gemma,1,3.5629973568623785
780,gemma,1,4.305370967589777
781,gemma,1,4.168416837020622
782,gemma,1,4.0075956665052725
783,gemma,1,2.1327676934347464
784,gemma,1,1.930813653657629
785,gemma,1,1.0851842565823193
786,gemma,1,0.2310544694478136
787,gemma,1,4.769588624416274
788,gemma,1,3.5569374013255586
789,gemma,1,2.0551997617287086
790,gemma,1,4.469414101985729
791,gemma,1,3.4508194592529033
792,gemma,1,1.6083693450272232
793,gemma,1,4.379780561644733
794,gemma,1,3.1051577158363894
795,gemma,1,3.7221566709643135
796,gemma,1,4.621085490079544
797,gemma,1,3.802514844857081
798,gemma,1,5.888309188443953
799,gemma,1,6.098634793774433
800,gemma,1,4.597894879539659
801,gemma,1,3.7265635293328434
802,gemma,1,3.3232346116516362
803,gemma,1,3.3623506894469006
804,gemma,1,0.7562968825435838
805,gemma,1,3.4684434861351328
806,gemma,1,5.807691706093378
807,gemma,1,2.5980369009905693
808,gemma,1,3.8930980485661677
809,gemma,1,2.6764324820552523
810,gemma,1,3.203758125107272
811,gemma,1,6.009419672987107
812,gemma,1,4.051504396828138
813,gemma,1,2.7147752958221645
814,gemma,1,4.501553891169925
815,gemma,1,3.45541710764533
816,gemma,1,7.25714773309288
817,gemma,1,1.9502172169594583
818,gemma,1,1.5558068353929406
819,gemma,1,2.773845781755868
820,gemma,1,3.397581180424366
821,gemma,1,2.299193783959932
822,gemma,1,5.020742328914672
823,gemma,1,0.00964237479053398
824,gemma,1,2.1485287776451645
825,gemma,1,3.3897185418083797
826,gemma,1,4.875249702666224
827,gemma,1,5.513745662844659
828,gemma,1,6.4762987014920625
829,gemma,1,3.0095354795542555
830,gemma,1,4.736695982240288
831,gemma,1,4.881581766003199
832,gemma,1,1.9852859247753796
833,gemma,1,3.991370786410896
834,gemma,1,1.8998198914486704
835,gemma,1,1.907804316926594
836,gemma,1,-1.2951040150493713
837,gemma,1,3.0561760342112994
838,gemma,1,7.188473744744877
839,gemma,1,5.1190548111290735
840,gemma,1,4.0664758414256195
841,gemma,1,0.21593152190838055
842,gemma,1,3.9883007563945427
843,gemma,1,3.275785722230341
844,gemma,1,2.5178615182107156
845,gemma,1,2.2591426988001393
846,gemma,1,2.4626432741144235
847,gemma,1,1.624487934381917
848,gemma,1,2.769526789035632
849,gemma,1,3.3199243372462255
850,gemma,1,2.292927479151473
851,gemma,1,1.9127161291865513
852,gemma,1,5.206664342964084
853,gemma,1,3.761486280458121
854,gemma,1,1.91075123658612
855,gemma,1,7.3071685200065275
856,gemma,1,3.3460051223179534
857,gemma,1,3.3052369415359086
858,gemma,1,3.7030722673407834
859,gemma,1,3.7648937995977456
860,gemma,1,3.5924680841325065
861,gemma,1,5.306000449455768
862,gemma,1,6.214775057822209
863,gemma,1,-0.6868784525457511
864,gemma,1,3.087105869702348
865,gemma,1,0.3441134152790001
866,gemma,1,5.357605151795713
867,gemma,1,4.882068862939981
868,gemma,1,3.9845804785212393
869,gemma,1,4.097582946953734
870,gemma,1,-2.4546105499159956
871,gemma,1,2.8383240093221667
872,gemma,1,1.759381139416213
873,gemma,1,3.3750427668494103
874,gemma,1,3.2171822676357107
