index,source,label,score
85,human,0,-1.9955047585660957
86,human,0,-2.212781902084644
87,human,0,-7.605366359395791
88,human,0,-4.923592961160676
89,human,0,-0.5745360341800575
90,human,0,-6.047977538810917
91,human,0,-1.1638971908604416
92,human,0,-3.3841329323858687
93,human,0,-3.245528923035072
94,human,0,-6.321877329568096
95,human,0,-5.1853277457429705
96,human,0,-4.301132948254843
97,human,0,-2.3808212285310977
98,human,0,-2.8111053907202863
99,human,0,-4.2264423823921735
100,human,0,0.9066297023427974
101,human,0,-1.7986609129766593
102,human,0,-2.3366800411757005
103,human,0,-2.0444435673542474
104,human,0,0.04645951541363358
105,human,0,-6.961398649203517
106,human,0,0.6019263522170757
107,human,0,-2.6389711270237886
108,human,0,-2.4653399447512494
109,human,0,-1.4534139205661454
110,human,0,-1.4270251923916462
111,human,0,-4.862347079950566
112,human,0,-2.854583793892844
113,human,0,-2.309371803449764
114,human,0,-5.188066559036846
115,human,0,-2.14408599672477
116,human,0,-2.0393630065149613
117,human,0,-3.528639229435022
118,human,0,-0.7725867276073768
119,human,0,-6.4555372157044
120,human,0,-2.8369779063604192
121,human,0,-2.516039991035975
122,human,0,-5.7710357376767085
123,human,0,-2.665881693327914
124,human,0,-4.325516509241041
125,human,0,-5.638355316095714
126,human,0,-3.6005845532295777
127,human,0,-4.732150403616638
128,human,0,-5.541196252136767
129,human,0,-6.15795467194234
130,human,0,-1.8169558650049757
131,human,0,-1.420006751737781
132,human,0,-4.477020908820218
133,human,0,-5.937782915985414
134,human,0,-1.30723014935955
135,human,0,-3.605937440783261
136,human,0,-5.223249109492845
137,human,0,0.3607329981650278
138,human,0,-5.615095779308235
139,human,0,-2.071166533301925
140,human,0,-5.053009366552475
141,human,0,-6.628157042731259
142,human,0,-8.02112975857064
143,human,0,-3.326244032746024
144,human,0,-5.654593893578091
145,human,0,-1.7238567317165696
146,human,0,-2.7617428306886884
147,human,0,-4.503151987903234
148,human,0,-2.236757306477849
149,human,0,-4.0352354078937
150,human,0,-2.009565550029195
151,human,0,-3.588523269037902
152,human,0,-3.2178547571332623
153,human,0,-1.5034643824699305
154,human,0,-3.329397120641641
155,human,0,-1.4706985153681436
156,human,0,-1.4862734075900923
157,human,0,-4.0325144374482065
158,human,0,-0.7484755145420054
159,human,0,-2.186690457033536
160,human,0,-4.630751214213173
161,human,0,-3.028262689132416
162,human,0,-3.7777987773068835
163,human,0,-3.098340375579387
164,human,0,-3.6785691295598033
165,human,0,0.8606038485157284
166,human,0,-1.47541645823009
167,human,0,-4.43095640992723
168,human,0,-4.02441281438073
169,human,0,-3.828143803030452
170,human,0,-6.038179004273204
171,human,0,-2.2211502716381557
172,human,0,-4.142994528506387
173,human,0,-1.2551147761042971
174,human,0,-1.3875926897231947
175,human,0,-5.629347234879601
176,human,0,0.24915441849006437
177,human,0,-3.8442064231679485
178,human,0,-0.5911537913708763
179,human,0,0.2506293760049897
180,human,0,-6.013171275697172
181,human,0,-6.877538606374312
182,human,0,-5.361778139465795
183,human,0,-3.2009909580378384
184,human,0,-1.6819525785169525
185,human,0,-1.1113430630069778
186,human,0,-3.378171403762456
187,human,0,-2.962885273598432
188,human,0,-4.378660170975492
189,human,0,-6.164266694620421
190,human,0,-5.458298396081316
191,human,0,-6.680656613551512
192,human,0,-4.91317387224978
193,human,0,-3.7486128475721077
194,human,0,-0.1572765190436782
195,human,0,-1.1069894615131588
196,human,0,-2.698073253732181
197,human,0,-3.417375694809301
198,human,0,-3.974577792041903
199,human,0,-3.269501350003492
200,human,0,-3.5432481660799606
201,human,0,-4.116271932275575
202,human,0,-3.453986996059039
203,human,0,-7.0657452297981305
204,human,0,-1.8084937049470196
205,human,0,-3.6499680218539154
206,human,0,-5.894097512803997
207,human,0,-2.0753380380499324
208,human,0,-2.516277636576844
209,human,0,-6.812149100083412
210,human,0,-1.289925843598377
211,human,0,-1.3622251079607888
212,human,0,-0.8609832437299638
213,human,0,-0.36258287443951503
214,human,0,0.9753217854060752
215,human,0,-4.162905423778769
216,human,0,-4.3970172307033435
217,human,0,-0.8562383515049504
218,human,0,-2.5043183443253723
219,human,0,-7.56298108037588
220,human,0,-4.711914030098975
221,human,0,-2.4641483604070684
222,human,0,-1.9276047917162913
223,human,0,-6.270773949440051
224,human,0,-4.592663282862478
225,human,0,1.3419609765451928
226,human,0,-4.093091328323418
227,human,0,-1.4822035580978166
228,human,0,-2.981672120024197
229,human,0,-5.747477263666645
230,human,0,-1.9101810913846289
231,human,0,-3.152425559189943
232,human,0,-3.580926526609493
233,human,0,-1.91946369244815
234,human,0,-4.798146822455366
235,human,0,-3.7578829224226333
236,human,0,0.7911768420708583
237,human,0,-3.632937896695668
238,human,0,-0.20910720368923644
239,human,0,-3.894633281933505
240,human,0,-6.290173989355781
241,human,0,-3.423706071476608
242,human,0,-6.669445638673226
243,human,0,1.074462562099828
244,human,0,-0.5258431857538081
245,human,0,-5.258279204251881
246,human,0,-7.05681568801397
247,human,0,0.5650351130877977
248,human,0,-4.362755293479493
249,human,0,-4.716245446856487
250,human,0,-3.8595592566436627
251,human,0,-0.27015866747248396
252,human,0,-4.453020522355839
253,human,0,-3.616546136447006
254,human,0,-1.511776436267814
255,human,0,-4.896351533099739
256,human,0,-2.7229023613349503
257,human,0,-3.394255749415296
258,human,0,-7.135728690853352
259,human,0,-2.208963221285397
260,human,0,-1.2896745649045296
261,human,0,-5.4891629409845395
262,human,0,-3.8431131123899904
263,human,0,-6.125006268468509
264,human,0,-1.4518091974750942
265,human,0,-2.3707452150102446
266,human,0,-1.4549607955747375
267,human,0,-5.175632239011557
268,human,0,-2.940046975736259
269,human,0,-3.208962282467882
270,human,0,-2.5051553465773058
271,human,0,-3.4078772671518
272,human,0,-5.278601584670015
273,human,0,-4.8373526006234915
274,human,0,-2.083142250249864
275,human,0,-2.283798481971421
276,human,0,-0.23560400734937886
277,human,0,-4.275638396940091
278,human,0,-0.4403034938678805
279,human,0,-2.760108214315727
280,human,0,-3.911116709512625
281,human,0,-3.7373461352255206
282,human,0,-6.26875414501206
283,human,0,-0.6661092809673084
284,human,0,-5.415287523071367
285,human,0,-4.769635408338313
286,human,0,-2.895041443318932
287,human,0,-4.51322434101995
288,human,0,-4.800850097624095
289,human,0,-0.339511352709441
290,human,0,-1.5159153724711985
291,human,0,-2.6629821550171955
292,human,0,-1.5054230914834905
293,human,0,-1.6276996328188431
294,human,0,-7.784685936430809
295,human,0,-6.524212786605179
296,human,0,-0.963367378557884
297,human,0,1.6460464190978745
298,human,0,-2.2337607515933344
299,human,0,-4.22932720208205
300,human,0,-3.478534221862469
301,human,0,-2.57050031960783
302,human,0,-4.86912745681289
303,human,0,-2.515259974735721
304,human,0,-0.36869982912884386
305,human,0,-0.10203346453885281
306,human,0,0.12523421380559646
307,human,0,-4.776886836449677
308,human,0,-2.173301284620819
309,human,0,-2.5986881023170696
310,human,0,-2.3709549378465713
311,human,0,-5.645466890762838
312,human,0,-2.329875219098639
313,human,0,-5.094637347715637
314,human,0,-3.043162217421697
315,human,0,-0.5810800344682379
316,human,0,0.9351566779853036
317,human,0,-6.6620537991414155
318,human,0,-1.4604550729854249
319,human,0,-3.8898504211585037
320,human,0,-5.194560278655063
321,human,0,-4.038965414768811
322,human,0,-4.2806812118197115
323,human,0,-4.952169453326141
324,human,0,-4.162346393330557
325,human,0,-1.8423835147886054
326,human,0,-3.3009077104741746
327,human,0,-3.757311405189932
328,human,0,2.140430394588922
329,human,0,-0.09889364193976571
330,human,0,-3.7855663959655823
331,human,0,-1.002687038650317
332,human,0,-4.809333055001509
333,human,0,-5.395645367768683
334,human,0,-7.47707514181504
335,human,0,1.4470835038288428
336,human,0,0.693127061169202
337,human,0,-5.785694548411616
338,human,0,-3.7960773083832993
339,human,0,-4.323341982987686
340,human,0,-10.257391436475665
341,human,0,-2.3773365791284715
342,human,0,-6.102449131367645
343,human,0,-6.6196309711097765
344,human,0,-2.5821943508086127
345,human,0,-6.744746554817432
346,human,0,-2.844754129637465
347,human,0,-4.885852784160863
348,human,0,-6.623981285712668
349,human,0,-4.702909595123137
350,human,0,-4.148057869740619
351,human,0,-4.424010991255033
352,human,0,0.8574538184515679
353,human,0,-3.627408486814816
354,human,0,-3.8446897923695
355,human,0,-1.5308314373823457
356,human,0,-4.502639180723041
357,human,0,-6.955503759883079
358,human,0,-6.023074031843597
359,human,0,-4.2706611632683575
360,human,0,-2.51613797312688
361,human,0,1.9626626777529088
362,human,0,-3.022839776027042
363,human,0,-2.9151119339662204
364,human,0,-0.327412198205603
365,human,0,-4.944972334956515
366,human,0,-5.736149385019032
367,human,0,-4.425019296030703
368,human,0,-2.2258376864770257
369,human,0,-2.8494872334313115
370,human,0,-3.0557686467050913
371,human,0,-5.08608673422288
372,human,0,-4.9849874772505745
373,human,0,-5.510284201406349
374,human,0,-3.281521612505709
375,human,0,-2.8677545484902995
376,human,0,2.604595257103652
377,human,0,-5.949963879119992
378,human,0,-3.8274159313183906
379,human,0,-3.9533005534796457
380,human,0,0.5879457940554658
381,human,0,-0.42771130158577797
382,human,0,-3.994584854535659
383,human,0,-5.911558540682099
384,human,0,-4.579561497024476
385,human,0,-3.2841574586502738
386,human,0,-3.9415973422698927
387,human,0,1.6590862100461492
388,human,0,-1.8097297421358807
389,human,0,-4.667618394307497
390,human,0,-4.569138648965234
391,human,0,-5.528430910606786
392,human,0,-0.7015321088536224
393,human,0,-1.8663630407560752
394,human,0,-2.870326449305148
395,human,0,-0.5212853601449833
396,human,0,-5.187156174400969
397,human,0,-5.484708894858138
398,human,0,-1.137588143524064
399,human,0,-0.9369256098133347
400,human,0,-2.7410700018421057
401,human,0,-0.6880135526406077
402,human,0,-2.3282479825869564
403,human,0,1.2884819243549375
404,human,0,-2.1047330079580444
405,human,0,-4.331495846430645
406,human,0,-0.6203725036393972
407,human,0,-2.7571470780333525
408,human,0,-1.2879614391712986
409,human,0,-6.973688489573374
410,human,0,-5.08016941293496
411,human,0,-5.917628450445594
412,human,0,-2.0110367846311688
413,human,0,-4.6374054284004105
414,human,0,-3.452407649059939
415,human,0,-4.822621332909311
416,human,0,-3.8282205615293132
417,human,0,-6.050132963560835
418,human,0,-5.524260720410861
419,human,0,-3.634034113332699
420,human,0,-6.874808955250439
421,human,0,-2.8904466715565063
2513,yi,1,8.610152645310826
2514,yi,1,4.92594240103683
2515,yi,1,5.2134208867566425
2516,yi,1,4.337788915415457
2517,yi,1,0.6221289628654113
2518,yi,1,8.580633164045993
2519,yi,1,5.703099892138158
2520,yi,1,4.399158407316778
2521,yi,1,0.939172256086253
2522,yi,1,1.084792136439544
2523,yi,1,4.3003723081348735
2524,yi,1,4.162053298068019
2525,yi,1,3.731646672698515
2526,yi,1,4.123915362092382
2527,yi,1,7.2380426924296115
2528,yi,1,5.453863084273528
2529,yi,1,1.8694942627430664
2530,yi,1,6.15910183644836
2531,yi,1,5.53150303208741
2532,yi,1,3.553287529310271
2533,yi,1,4.253362058038231
2534,yi,1,4.895590420443685
2535,yi,1,4.702304969388135
2536,yi,1,5.253873581699466
2537,yi,1,-0.21469485788077863
2538,yi,1,4.309663836794963
2539,yi,1,5.755826047862762
2540,yi,1,5.131013312287954
2541,yi,1,1.607546388210197
2542,yi,1,4.481731188242199
2543,yi,1,5.195417219800155
2544,yi,1,6.7093106100870745
2545,yi,1,6.180093413399361
2546,yi,1,7.686899075308052
2547,yi,1,3.3011769196571934
2548,yi,1,4.77061429705634
2549,yi,1,1.7898676285915776
2550,yi,1,6.7486923168725585
2551,yi,1,6.084705847776635
2552,yi,1,5.901688650938508
2553,yi,1,3.757032917425798
2554,yi,1,4.1663547506103535
2555,yi,1,5.579015314277292
2556,yi,1,4.444398871429758
2557,yi,1,3.5856947631635956
2558,yi,1,3.1626014025587557
2559,yi,1,3.5486126098353927
2560,yi,1,4.381647526741292
2561,yi,1,4.312721520207889
2562,yi,1,4.224665313858008
2563,yi,1,6.81273951970716
2564,yi,1,4.675338942599949
2565,yi,1,2.099523032027287
2566,yi,1,4.562491789650522
2567,yi,1,0.5688379477391616
2568,yi,1,4.792742958361797
2569,yi,1,7.094995243620468
2570,yi,1,4.821890019152795
2571,yi,1,2.854999273723362
2572,yi,1,5.296159290166562
2573,yi,1,2.3020589360186423
2574,yi,1,5.058553286857972
2575,yi,1,5.07597462746618
2576,yi,1,4.477334346277288
2577,yi,1,5.363363407671982
2578,yi,1,7.77188047269134
2579,yi,1,6.785654897706152
2580,yi,1,7.009085041343613
2581,yi,1,5.426422450734544
2582,yi,1,5.225695744069134
2583,yi,1,4.891019232045592
2584,yi,1,3.7882296659908787
2585,yi,1,4.6291669049864606
2586,yi,1,5.855113451816862
2587,yi,1,2.452405538672556
2588,yi,1,2.794363651193028
2589,yi,1,6.909862872993971
2590,yi,1,4.617490490242439
2591,yi,1,2.318187757480219
2592,yi,1,2.0676053796985876
2593,yi,1,6.202907727411266
2594,yi,1,6.417878827279956
2595,yi,1,2.116009138218119
2596,yi,1,2.9111389081554804
2597,yi,1,6.152924323820746
2598,yi,1,3.3866000492651978
2599,yi,1,2.617379963042914
2600,yi,1,4.024757269111553
2601,yi,1,6.1890569927874255
2602,yi,1,5.83880965636742
2603,yi,1,8.127869849529054
2604,yi,1,5.200979170064473
2605,yi,1,4.482693978629995
2606,yi,1,3.5688631722129665
2607,yi,1,4.124705912523661
2608,yi,1,5.6379307113820865
2609,yi,1,5.001432210200505
2610,yi,1,7.427691026320776
2611,yi,1,7.803963089014147
2612,yi,1,5.018992965542791
2613,yi,1,8.25546265293137
2614,yi,1,4.119584386487876
2615,yi,1,2.7130531948037984
2616,yi,1,4.860097107410979
2617,yi,1,3.7383909703721763
2618,yi,1,3.737661878963995
2619,yi,1,6.269415565847868
2620,yi,1,2.132198154601164
2621,yi,1,8.303970139642137
2622,yi,1,10.329210811457429
2623,yi,1,5.601568325649161
2624,yi,1,2.8182709456376593
2625,yi,1,3.2435505750918634
2626,yi,1,3.534963449920019
2627,yi,1,6.050024428109529
2628,yi,1,4.677562574573222
2629,yi,1,1.0190373974518483
2630,yi,1,4.562566907616927
2631,yi,1,4.862840506044002
2632,yi,1,1.4083331113900446
2633,yi,1,10.456026628783226
2634,yi,1,6.143138490724079
2635,yi,1,2.3507216143227057
2636,yi,1,4.834502018249868
2637,yi,1,4.789268654661735
2638,yi,1,5.740417671507097
2639,yi,1,2.5191895762230394
2640,yi,1,3.2207498636561844
2641,yi,1,1.68112519968575
2642,yi,1,5.856984732508204
2643,yi,1,3.3363126435338697
2644,yi,1,5.408407575290769
2645,yi,1,0.42633621463023763
2646,yi,1,2.1338415224520793
2647,yi,1,5.947544339882596
2648,yi,1,6.078248395357929
2649,yi,1,-1.2842772473258037
2650,yi,1,4.360755094229109
2651,yi,1,4.106977450874312
2652,yi,1,3.835031590597052
2653,yi,1,0.6449795112693351
2654,yi,1,5.8751125942696945
2655,yi,1,2.166809654740968
2656,yi,1,4.407444549280923
2657,yi,1,2.0090033923699764
2658,yi,1,6.251155005883523
2659,yi,1,5.582771325573442
2660,yi,1,1.5109450312173895
2661,yi,1,5.4659090526017895
2662,yi,1,5.227804202867976
2663,yi,1,4.715716970672411
2664,yi,1,6.327115765715402
2665,yi,1,3.8100715817932382
2666,yi,1,3.556138115221705
2667,yi,1,5.641811724779916
2668,yi,1,7.001279531874301
2669,yi,1,6.7941904479551924
2670,yi,1,2.1971154557964296
2671,yi,1,3.740009862654566
2672,yi,1,5.308278912974254
2673,yi,1,4.928494915884794
2674,yi,1,1.1921805325069599
2675,yi,1,4.819376979901319
2676,yi,1,6.04032537689491
2677,yi,1,3.186279504888751
2678,yi,1,2.600566286214219
2679,yi,1,5.117324309644908
2680,yi,1,3.496512071243753
2681,yi,1,4.4541406630863865
2682,yi,1,4.872891039155641
2683,yi,1,7.142961849124408
2684,yi,1,7.568313035486939
2685,yi,1,8.86739485913392
2686,yi,1,5.2002554853965215
2687,yi,1,4.837714446912891
2688,yi,1,1.3490759283970783
2689,yi,1,4.959842384532301
2690,yi,1,5.640204426689458
2691,yi,1,5.665812995654064
2692,yi,1,7.248832720589247
2693,yi,1,6.402474966429688
2694,yi,1,6.1831305337660885
2695,yi,1,4.925635470419323
2696,yi,1,3.79089114143318
2697,yi,1,5.920671950174727
2698,yi,1,3.06946603422771
2699,yi,1,5.744256388721553
2700,yi,1,4.852408881568808
2701,yi,1,1.551053088398619
2702,yi,1,3.707869362739803
2703,yi,1,5.852452242076219
2704,yi,1,6.474977870738457
2705,yi,1,4.700444189393759
2706,yi,1,4.973787566063341
2707,yi,1,3.2121998372369633
2708,yi,1,6.11994231089088
2709,yi,1,4.473853594302596
2710,yi,1,5.841953828897341
2711,yi,1,4.002122211602944
2712,yi,1,4.58316859765762
2713,yi,1,5.554173951179912
2714,yi,1,-0.7800812436703966
2715,yi,1,5.075573133690111
2716,yi,1,3.6027843224968104
2717,yi,1,4.120355037838319
2718,yi,1,7.617477445134744
2719,yi,1,5.405645593062227
2720,yi,1,6.451653251655884
2721,yi,1,8.23429406028695
2722,yi,1,6.93685349369496
2723,yi,1,2.3665227378307856
2724,yi,1,5.362263568963011
2725,yi,1,0.9205985152670273
2726,yi,1,3.5785916313565114
2727,yi,1,3.1794244790241306
2728,yi,1,9.594341075118422
2729,yi,1,4.956051284089401
2730,yi,1,6.843250629706661
2731,yi,1,1.098161341398792
2732,yi,1,-0.8289034202356825
2733,yi,1,5.443938325121102
2734,yi,1,5.482745624877192
2735,yi,1,1.8924454970924027
2736,yi,1,2.466385268787881
2737,yi,1,4.867787261306243
2738,yi,1,4.893216383233822
2739,yi,1,2.1600469852952973
2740,yi,1,4.735811460150431
2741,yi,1,2.7813176417927368
2742,yi,1,4.765114924558368
2743,yi,1,6.796224592225813
2744,yi,1,2.6945940120629523
2745,yi,1,5.095404898220506
2746,yi,1,3.751021367756964
2747,yi,1,3.7878702838009355
2748,yi,1,6.7399876493263395
2749,yi,1,2.4062300914333856
2750,yi,1,3.3864110537186685
2751,yi,1,-0.5112663909475355
2752,yi,1,6.7276835369080175
2753,yi,1,6.372747431849592
2754,yi,1,7.877543762232612
2755,yi,1,7.884078109955707
2756,yi,1,4.314519430912249
2757,yi,1,5.599001253994877
2758,yi,1,3.861663635633719
2759,yi,1,6.192625522636755
2760,yi,1,4.388536179954746
2761,yi,1,3.374311533693321
2762,yi,1,5.928513790818111
2763,yi,1,4.741922252327358
2764,yi,1,3.2616402487918186
2765,yi,1,3.1691615297419182
2766,yi,1,7.178881824089523
2767,yi,1,4.055314298126881
2768,yi,1,3.579951243800477
2769,yi,1,3.9865315963885495
2770,yi,1,2.9533982581664713
2771,yi,1,4.463002135757845
2772,yi,1,0.3732258281530375
2773,yi,1,5.2306682233987365
2774,yi,1,6.2423291451739065
2775,yi,1,3.0679187230279
2776,yi,1,3.571345233917907
2777,yi,1,5.727792952468305
2778,yi,1,8.218524664584463
2779,yi,1,2.5668051956741236
2780,yi,1,5.069391645988121
2781,yi,1,3.0258225051444123
2782,yi,1,2.048422529044248
2783,yi,1,4.971402496549841
2784,yi,1,5.34262897271878
2785,yi,1,8.419615974282095
2786,yi,1,5.467620810516862
2787,yi,1,10.000987281820581
2788,yi,1,4.459513193526313
2789,yi,1,4.117764286554384
2790,yi,1,-0.052710543902485196
2791,yi,1,2.8415977190943496
2792,yi,1,4.245038974749591
2793,yi,1,6.07490070886156
2794,yi,1,5.451922447332517
2795,yi,1,3.984440230016312
2796,yi,1,4.545465704604595
2797,yi,1,3.3966048978309065
2798,yi,1,2.807316062996776
2799,yi,1,5.002761628085669
2800,yi,1,3.775958501995647
2801,yi,1,3.003650091438728
2802,yi,1,7.119878118866176
2803,yi,1,8.570921505874006
2804,yi,1,4.387165240900666
2805,yi,1,5.606094315734001
2806,yi,1,10.067259167768375
2807,yi,1,3.708548959003328
2808,yi,1,5.878455155131148
2809,yi,1,0.6789794930688371
2810,yi,1,7.471012324433672
2811,yi,1,6.064001330159306
2812,yi,1,3.4382053545230997
2813,yi,1,1.294542044679924
2814,yi,1,5.820913044766009
2815,yi,1,6.5701941506718615
2816,yi,1,5.791855635467259
2817,yi,1,3.3768188420353624
2818,yi,1,4.629427402936491
2819,yi,1,4.175301109424502
2820,yi,1,5.163574865380538
2821,yi,1,2.5278852336168116
2822,yi,1,1.9914370873213838
2823,yi,1,3.5139379468214402
2824,yi,1,2.4799348283329588
2825,yi,1,6.182422322408085
2826,yi,1,4.756215350624592
2827,yi,1,5.03103899891178
2828,yi,1,4.277030752844919
2829,yi,1,4.56556614473129
2830,yi,1,5.396482965470468
2831,yi,1,1.8102134495596505
2832,yi,1,4.442759908556301
2833,yi,1,4.210956614457961
2834,yi,1,1.993581904940116
2835,yi,1,5.117651593431393
2836,yi,1,8.677514766920694
2837,yi,1,3.7956773767184444
2838,yi,1,4.289378275563762
2839,yi,1,4.223383701469501
2840,yi,1,1.4143513611245042
2841,yi,1,5.153210646733512
2842,yi,1,5.686331747987931
2843,yi,1,5.136485123819124
2844,yi,1,6.891611867547062
2845,yi,1,4.85390977164336
2846,yi,1,5.438847558322804
2847,yi,1,4.019107061575804
2848,yi,1,6.0496961188174145
2849,yi,1,1.8667689565055765
2850,yi,1,5.124479807322463
2851,yi,1,0.6463807336513594
2852,yi,1,5.39069918329627
2853,yi,1,1.74405627739011
2854,yi,1,7.42744880301537
2855,yi,1,4.564511270862431
2856,yi,1,2.885138915347098
2857,yi,1,4.756826173632326
2858,yi,1,7.347854090058034
2859,yi,1,5.82869198588802
2860,yi,1,1.6187965295537532
2861,yi,1,4.521991515971841
2862,yi,1,4.379570002658267
2863,yi,1,5.889427650305058
2864,yi,1,6.016058185054524
2865,yi,1,2.833541299220876
2866,yi,1,2.1054221418044268
2867,yi,1,6.184748917520488
2868,yi,1,2.5809225626142567
2869,yi,1,3.3317480292226893
2870,yi,1,7.752555304348233
2871,yi,1,8.13866329377486
2872,yi,1,2.637887011368895
2873,yi,1,4.9153957744572505
2874,yi,1,3.6673678664305713
2875,yi,1,6.726991602207043
2876,yi,1,5.318864279914401
2877,yi,1,4.7492871331441435
2878,yi,1,3.499036884659763
2879,yi,1,7.6221348222311285
2880,yi,1,2.4324610220187237
2881,yi,1,6.873666622269553
2882,yi,1,9.361778239999738
2883,yi,1,6.417183254180931
2884,yi,1,4.3896339457499405
2885,yi,1,9.092142900629641
2886,yi,1,0.7188817868389357
2887,yi,1,3.3520584646160487
2888,yi,1,4.464827143760564
2889,yi,1,2.3242921172577073
2890,yi,1,5.1675399225513425
2891,yi,1,1.4864913667303632
2892,yi,1,4.438769992403119
2893,yi,1,3.7353389646230335
2894,yi,1,5.09163327614382
2895,yi,1,5.7684781897277215
2896,yi,1,4.383385549174351
2897,yi,1,3.38896975715644
2898,yi,1,3.5125995684256983
2899,yi,1,6.099095475920583
2900,yi,1,2.696213249298954
2901,yi,1,5.007597600086557
2902,yi,1,5.665763009777302
2903,yi,1,4.307357623567042
2904,yi,1,2.96434821964854
2905,yi,1,6.114258638864467
2906,yi,1,6.944068973296161
2907,yi,1,3.6719075361896785
2908,yi,1,5.71773085322624
2909,yi,1,6.442540853235955
2910,yi,1,0.018584765855323537
2911,yi,1,6.4567982688621655
2912,yi,1,4.501812176123913
2913,yi,1,4.11345301082002
2914,yi,1,2.6749952630547664
2915,yi,1,6.051850757168587
2916,yi,1,3.69576060479275
2917,yi,1,4.2097169748726975
2918,yi,1,2.8625312326337395
2919,yi,1,0.8529019191626037
2920,yi,1,7.984056754167357
2921,yi,1,8.286063592179486
2922,yi,1,2.638934742384476
2923,yi,1,3.8559774077286164
2924,yi,1,2.215811170634837
2925,yi,1,4.937092397169968
2926,yi,1,2.392311682902238
2927,yi,1,5.7453846707570495
2928,yi,1,6.6578281801986074
2929,yi,1,7.740932799215253
2930,yi,1,6.978803460839296
2931,yi,1,5.736734879890155
2932,yi,1,5.052921205067928
2933,yi,1,2.6033475402959003
2934,yi,1,4.659833466401379
2935,yi,1,6.743560540346706
2936,yi,1,4.914482652196555
2937,yi,1,4.41890894903894
2938,yi,1,5.120455511605127
2939,yi,1,2.715273722326261
2940,yi,1,6.534169994453704
2941,yi,1,9.273106493104265
2942,yi,1,3.6729214273856217
2943,yi,1,4.592673804852391
2944,yi,1,5.213543846369395
2945,yi,1,3.832838878809877
2946,yi,1,6.634153146837056
2947,yi,1,6.477383119637884
2948,yi,1,4.725166128156769
2949,yi,1,6.018105459512472
2950,yi,1,5.607060162053584
2951,yi,1,5.440826345774984
2952,yi,1,6.407087874352162
2953,yi,1,4.622475124559885
2954,yi,1,4.195104182374224
2955,yi,1,6.1355410093560305
2956,yi,1,6.327068002126503
2957,yi,1,4.98893892777588
2958,yi,1,6.929608183288698
2959,yi,1,3.0397489176777475
2960,yi,1,4.81927660624812
2961,yi,1,1.0822758394281675
2962,yi,1,7.274638760492897
2963,yi,1,5.637665988902335
2964,yi,1,2.1229363833547823
2965,yi,1,4.2016201775329005
2966,yi,1,3.9716966368242783
2967,yi,1,5.5364482805073525
2968,yi,1,7.433774820212232
2969,yi,1,3.2427002898011037
2970,yi,1,9.316601733001226
2971,yi,1,4.758560378055535
2972,yi,1,0.4676071449283363
